Bono,Fecha,Cashflow,Clase,CERinicial,CapitalNominal,InteresNominal,CapitalAjustado,InteresAjustado,ResidualNominal
DICP,2010-06-30,3.4640400841539294,BONCER,,0.0,2.0133150684931507,0.0,3.4640400841539294,100.0
DICP,2011-01-03,3.7500143311081295,BONCER,,0.0,2.080054794520548,0.0,3.7500143311081295,100.0
DICP,2011-06-30,3.7372322093287056,BONCER,,0.0,1.979945205479452,0.0,3.7372322093287056,100.0
DICP,2012-01-03,4.109766806796733,BONCER,,0.0,2.080054794520548,0.0,4.109766806796733,100.0
DICP,2012-07-02,4.173947186288895,BONCER,,0.0,2.0133150684931507,0.0,4.173947186288895,100.0
DICP,2012-12-31,4.4070269871167564,BONCER,,0.0,2.024438356164384,0.0,4.4070269871167564,100.0
DICP,2013-07-01,4.632519894032234,BONCER,,0.0,2.024438356164384,0.0,4.632519894032234,100.0
DICP,2014-01-02,4.957733630144783,BONCER,,0.0,2.057808219178082,0.0,4.957733630144783,100.0
DICP,2014-06-30,7.890335059351828,BONCER,,0.0,2.8590958904109587,0.0,7.890335059351828,100.0
DICP,2015-01-02,8.888311964218502,BONCER,,0.0,2.970904109589041,0.0,8.888311964218502,100.0
DICP,2015-06-30,9.13701172110629,BONCER,,0.0,2.8590958904109587,0.0,9.13701172110629,100.0
DICP,2015-12-31,10.07591044571356,BONCER,,0.0,2.938958904109589,0.0,10.07591044571356,100.0
DICP,2016-06-30,11.9505557880824,BONCER,,0.0,2.907013698630137,0.0,11.9505557880824,100.0
DICP,2017-01-02,13.876419997306687,BONCER,,0.0,2.970904109589041,0.0,13.876419997306687,100.0
DICP,2017-06-30,14.946092120340298,BONCER,,0.0,2.8590958904109587,0.0,14.946092120340298,100.0
DICP,2018-01-02,16.99342478854133,BONCER,,0.0,2.970904109589041,0.0,16.99342478854133,100.0
DICP,2018-07-02,18.94577547418456,BONCER,,0.0,2.8910410958904107,0.0,18.94577547418456,100.0
DICP,2019-01-02,24.43418495230213,BONCER,,0.0,2.938958904109589,0.0,24.43418495230213,100.0
DICP,2019-07-01,29.305250915255325,BONCER,,0.0,2.8750684931506845,0.0,29.305250915255325,100.0
DICP,2020-01-02,37.26239239277124,BONCER,,0.0,2.9549315068493147,0.0,37.26239239277124,100.0
DICP,2020-06-30,42.806788564819605,BONCER,,0.0,2.8750684931506845,0.0,42.806788564819605,100.0
DICP,2021-01-04,51.87009601865195,BONCER,,0.0,3.002849315068493,0.0,51.87009601865195,100.0
DICP,2021-06-30,61.48484058730059,BONCER,,0.0,2.8271506849315067,0.0,61.48484058730059,100.0
DICP,2022-01-03,78.62992397292942,BONCER,,0.0,2.9868767123287667,0.0,78.62992397292942,100.0
DICP,2022-06-30,97.4033761403374,BONCER,,0.0,2.8431232876712325,0.0,97.4033761403374,100.0
DICP,2023-01-02,147.31294312000014,BONCER,,0.0,2.970904109589041,0.0,147.31294312000014,100.0
DICP,2023-06-30,204.3885523695859,BONCER,,0.0,2.8590958904109587,0.0,204.3885523695859,100.0
DICP,2024-01-02,354.8322068480067,BONCER,,0.0,2.970904109589041,0.0,354.8322068480067,100.0
DICP,2024-07-01,2181.8375178264746,BONCER,,5.0,2.8910410958904107,1382.4776042306748,799.3599135957999,95.0
DICP,2025-01-02,2736.5479816059105,BONCER,,5.0,2.9549315068493147,1752.5830408872707,983.9649407186398,90.0
DICP,2025-06-30,3101.381754401329,BONCER,,5.0,2.8590958904109587,2047.606932527424,1053.774821873906,85.0
DICP,2025-12-31,3443.489839623746,BONCER,,5.0,2.938958904109589,2296.236993009873,1147.2528466138729,80.0
DICP,2026-06-30,3977.854013294285,BONCER,,5.0,2.8910410958904107,2719.7763714536245,1258.077641840661,75.0
DICP,2026-12-31,4143.124667774022,BONCER,,5.0,2.938958904109589,2875.4848827884684,1267.639784985553,70.0
DICP,2027-06-30,4039.3251781339,BONCER,,5.0,2.8910410958904107,2875.4848827884684,1163.8402953454315,65.0
DICP,2027-12-31,3974.106029775948,BONCER,,5.0,2.938958904109589,2875.4848827884684,1098.6211469874793,60.0
DICP,2028-06-30,3878.573756124864,BONCER,,5.0,2.907013698630137,2875.4848827884684,1003.0888733363942,55.0
DICP,2029-01-02,3815.191766875585,BONCER,,5.0,2.970904109589041,2875.4848827884684,939.7068840871164,50.0
DICP,2029-07-02,3706.799379463777,BONCER,,5.0,2.8910410958904107,2875.4848827884684,831.3144966753082,45.0
DICP,2029-12-31,3627.801537790764,BONCER,,5.0,2.907013698630137,2875.4848827884684,752.3166550022956,40.0
DICP,2030-07-01,3544.2107983460646,BONCER,,5.0,2.907013698630137,2875.4848827884684,668.7259155575962,35.0
DICP,2030-12-31,3463.8350873415457,BONCER,,5.0,2.9229863013698627,2875.4848827884684,588.3502045530772,30.0
DICP,2031-06-30,3374.2735807936533,BONCER,,5.0,2.8910410958904107,2875.4848827884684,498.7886980051849,25.0
DICP,2031-12-31,3298.031477783653,BONCER,,5.0,2.938958904109589,2875.4848827884684,422.54659499518425,20.0
DICP,2032-06-30,3209.8478405672668,BONCER,,5.0,2.907013698630137,2875.4848827884684,334.3629577787981,15.0
DICP,2032-12-31,3129.012839785579,BONCER,,5.0,2.938958904109589,2875.4848827884684,253.5279569971106,10.0
DICP,2033-06-30,3041.74778212353,BONCER,,5.0,2.8910410958904107,2875.4848827884684,166.26289933506166,5.0
DICP,2034-01-02,2960.9127813418427,BONCER,,5.0,2.970904109589041,2875.4848827884684,85.42789855337422,0.0
PARP,2004-03-31,0.1583762854766469,BONCER,,0.0,0.1570684931506849,0.0,0.1583762854766469,100.0
PARP,2004-09-30,0.3294337534019764,BONCER,,0.0,0.3158630136986301,0.0,0.3294337534019764,100.0
PARP,2005-03-31,0.3404991528623865,BONCER,,0.0,0.3141369863013699,0.0,0.3404991528623865,100.0
PARP,2005-09-30,0.3610615064096877,BONCER,,0.0,0.3158630136986301,0.0,0.3610615064096877,100.0
PARP,2006-03-31,0.3810127372092565,BONCER,,0.0,0.3141369863013699,0.0,0.3810127372092565,100.0
PARP,2006-09-30,0.3996404450237232,BONCER,,0.0,0.3158630136986301,0.0,0.3996404450237232,100.0
PARP,2007-03-31,0.4179352182404734,BONCER,,0.0,0.3141369863013699,0.0,0.4179352182404734,100.0
PARP,2007-09-30,0.4341089380852224,BONCER,,0.0,0.3158630136986301,0.0,0.4341089380852224,100.0
PARP,2008-03-31,0.4547664936497153,BONCER,,0.0,0.3158630136986301,0.0,0.4547664936497153,100.0
PARP,2008-09-30,0.4734493282981288,BONCER,,0.0,0.3158630136986301,0.0,0.4734493282981288,100.0
PARP,2009-03-31,0.9050659459593168,BONCER,,0.0,0.5883835616438357,0.0,0.9050659459593168,100.0
PARP,2009-09-30,0.9369181734922798,BONCER,,0.0,0.5916164383561644,0.0,0.9369181734922798,100.0
PARP,2010-03-31,0.9821212721891812,BONCER,,0.0,0.5883835616438357,0.0,0.9821212721891812,100.0
PARP,2010-09-30,1.041560194631711,BONCER,,0.0,0.5916164383561644,0.0,1.041560194631711,100.0
PARP,2011-03-31,1.0840657473072464,BONCER,,0.0,0.5883835616438357,0.0,1.0840657473072464,100.0
PARP,2011-09-30,1.1426035416855782,BONCER,,0.0,0.5916164383561644,0.0,1.1426035416855782,100.0
PARP,2012-03-31,1.197025254163662,BONCER,,0.0,0.5916164383561644,0.0,1.197025254163662,100.0
PARP,2012-09-30,1.2551912965187908,BONCER,,0.0,0.5916164383561644,0.0,1.2551912965187908,100.0
PARP,2013-03-31,1.320248655899041,BONCER,,0.0,0.5883835616438357,0.0,1.320248655899041,100.0
PARP,2013-09-30,1.3888824699272737,BONCER,,0.0,0.5916164383561644,0.0,1.3888824699272737,100.0
PARP,2014-03-31,1.5113433486013437,BONCER,,0.0,0.5883835616438357,0.0,1.5113433486013437,100.0
PARP,2014-09-30,1.7033952689839509,BONCER,,0.0,0.5916164383561644,0.0,1.7033952689839509,100.0
PARP,2015-03-31,1.815396697076166,BONCER,,0.0,0.5883835616438357,0.0,1.815396697076166,100.0
PARP,2015-09-30,1.955255157777148,BONCER,,0.0,0.5916164383561644,0.0,1.955255157777148,100.0
PARP,2016-03-31,2.219197261230056,BONCER,,0.0,0.5916164383561644,0.0,2.219197261230056,100.0
PARP,2016-09-30,2.658338457361354,BONCER,,0.0,0.5916164383561644,0.0,2.658338457361354,100.0
PARP,2017-03-31,2.8584172323837373,BONCER,,0.0,0.5883835616438357,0.0,2.8584172323837373,100.0
PARP,2017-09-30,3.2283808692762257,BONCER,,0.0,0.5916164383561644,0.0,3.2283808692762257,100.0
PARP,2018-03-31,3.58678111589368,BONCER,,0.0,0.5883835616438357,0.0,3.58678111589368,100.0
PARP,2018-09-30,4.242962764857653,BONCER,,0.0,0.5916164383561644,0.0,4.242962764857653,100.0
PARP,2019-03-31,5.367814516391535,BONCER,,0.0,0.5883835616438357,0.0,5.367814516391535,100.0
PARP,2019-09-30,9.822303110067995,BONCER,,0.0,0.8874246575342467,0.0,9.822303110067995,100.0
PARP,2020-03-31,12.329140318809964,BONCER,,0.0,0.8874246575342467,0.0,12.329140318809964,100.0
PARP,2020-09-30,13.971956105149538,BONCER,,0.0,0.8874246575342467,0.0,13.971956105149538,100.0
PARP,2021-03-31,17.00178786196445,BONCER,,0.0,0.8825753424657535,0.0,17.00178786196445,100.0
PARP,2021-09-30,21.20924905948668,BONCER,,0.0,0.8874246575342467,0.0,21.20924905948668,100.0
PARP,2022-03-31,25.61963280481444,BONCER,,0.0,0.8825753424657535,0.0,25.61963280481444,100.0
PARP,2022-09-30,36.28615534496499,BONCER,,0.0,0.8874246575342467,0.0,36.28615534496499,100.0
PARP,2023-03-31,50.9334174358332,BONCER,,0.0,0.8825753424657535,0.0,50.9334174358332,100.0
PARP,2023-09-30,78.16707060993274,BONCER,,0.0,0.8874246575342467,0.0,78.16707060993274,100.0
PARP,2024-03-31,180.95309794086387,BONCER,,0.0,0.8874246575342467,0.0,180.95309794086387,100.0
PARP,2024-09-30,280.7971251600374,BONCER,,0.0,0.8874246575342467,0.0,280.7971251600374,100.0
PARP,2025-03-31,331.7260986657798,BONCER,,0.0,0.8825753424657535,0.0,331.7260986657798,100.0
PARP,2025-09-30,383.1555401876083,BONCER,,0.0,0.8874246575342467,0.0,383.1555401876083,100.0
PARP,2026-03-31,439.8770923019129,BONCER,,0.0,0.8825753424657535,0.0,439.8770923019129,100.0
PARP,2026-09-30,510.355237470692,BONCER,,0.0,0.8874246575342467,0.0,510.355237470692,100.0
PARP,2027-03-31,507.5664110364259,BONCER,,0.0,0.8825753424657535,0.0,507.5664110364259,100.0
PARP,2027-09-30,510.355237470692,BONCER,,0.0,0.8874246575342467,0.0,510.355237470692,100.0
PARP,2028-03-31,510.355237470692,BONCER,,0.0,0.8874246575342467,0.0,510.355237470692,100.0
PARP,2028-09-30,510.355237470692,BONCER,,0.0,0.8874246575342467,0.0,510.355237470692,100.0
PARP,2029-03-31,711.1664968193988,BONCER,,0.0,1.2366027397260275,0.0,711.1664968193988,100.0
PARP,2029-09-30,3590.5588878321496,BONCER,,5.0,1.243397260273973,2875.4848827884684,715.0740050436814,95.0
PARP,2030-03-31,3551.0930547668977,BONCER,,5.0,1.2366027397260275,2875.4848827884684,675.608171978429,90.0
PARP,2030-09-30,3519.0514873277816,BONCER,,5.0,1.243397260273973,2875.4848827884684,643.5666045393133,85.0
PARP,2031-03-31,3479.9764050849576,BONCER,,5.0,1.2366027397260275,2875.4848827884684,604.491522296489,80.0
PARP,2031-09-30,3447.5440868234136,BONCER,,5.0,1.243397260273973,2875.4848827884684,572.0592040349452,75.0
PARP,2032-03-31,3411.7903865712296,BONCER,,5.0,1.243397260273973,2875.4848827884684,536.3055037827611,70.0
PARP,2032-09-30,3376.0366863190457,BONCER,,5.0,1.243397260273973,2875.4848827884684,500.551803530577,65.0
PARP,2033-03-31,3337.743105721078,BONCER,,5.0,1.2366027397260275,2875.4848827884684,462.2582229326093,60.0
PARP,2033-09-30,3304.529285814677,BONCER,,5.0,1.243397260273973,2875.4848827884684,429.0444030262088,55.0
PARP,2034-03-31,3266.626456039138,BONCER,,5.0,1.2366027397260275,2875.4848827884684,391.1415732506695,50.0
PARP,2034-09-30,3233.021885310309,BONCER,,5.0,1.243397260273973,2875.4848827884684,357.5370025218407,45.0
PARP,2035-03-31,3195.509806357198,BONCER,,5.0,1.2366027397260275,2875.4848827884684,320.02492356872955,40.0
PARP,2035-09-30,3161.514484805941,BONCER,,5.0,1.243397260273973,2875.4848827884684,286.0296020174726,35.0
PARP,2036-03-31,3125.760784553757,BONCER,,5.0,1.243397260273973,2875.4848827884684,250.2759017652885,30.0
PARP,2036-09-30,3090.007084301573,BONCER,,5.0,1.243397260273973,2875.4848827884684,214.5222015131044,25.0
PARP,2037-03-31,3053.276506993318,BONCER,,5.0,1.2366027397260275,2875.4848827884684,177.7916242048497,20.0
PARP,2037-09-30,3018.499683797205,BONCER,,5.0,1.243397260273973,2875.4848827884684,143.0148010087363,15.0
PARP,2038-03-31,2982.1598573113783,BONCER,,5.0,1.2366027397260275,2875.4848827884684,106.67497452290984,10.0
PARP,2038-09-30,2946.9922832928364,BONCER,,5.0,1.243397260273973,2875.4848827884684,71.50740050436815,5.0
PARP,2038-12-31,2893.459420620168,BONCER,,5.0,0.6250958904109589,2875.4848827884684,17.974537831699095,0.0
TZXD6,2026-12-15,308.7291715021289,BONCER,,100.0,0.0,308.7291715021289,0.0,0.0
TZXD7,2027-12-15,308.7291715021289,BONCER,,100.0,0.0,308.7291715021289,0.0,0.0
TZXD8,2028-12-15,105.72504831533718,BONCER,,100.0,0.0,105.72504831533718,0.0,0.0
TZXM7,2027-03-31,231.59759294684093,BONCER,,100.0,0.0,231.59759294684093,0.0,0.0
TZXM8,2028-03-31,115.38823455895128,BONCER,,100.0,0.0,115.38823455895128,0.0,0.0
TZXM9,2029-03-28,115.28187534368516,BONCER,,100.0,0.0,115.28187534368516,0.0,0.0
TZXO6,2026-10-30,174.2785335920926,BONCER,,100.0,0.0,174.2785335920926,0.0,0.0
TZXO7,2027-10-29,105.72504831533718,BONCER,,100.0,0.0,105.72504831533718,0.0,0.0
TZXS7,2027-09-30,115.73076852910008,BONCER,,100.0,0.0,115.73076852910008,0.0,0.0
TZXS8,2028-09-30,115.73076852910008,BONCER,,100.0,0.0,115.73076852910008,0.0,0.0
TZXY7,2027-05-31,126.8500293092792,BONCER,,100.0,0.0,126.8500293092792,0.0,0.0
X29E7,2027-01-29,102.62048777015504,BONCER,,100.0,0.0,102.62048777015504,0.0,0.0
X30N6,2026-11-30,126.8500293092792,BONCER,,100.0,0.0,126.8500293092792,0.0,0.0
X30S6,2026-09-30,117.03784208952722,BONCER,,100.0,0.0,117.03784208952722,0.0,0.0
BPA8D,2025-10-31,1.0602739726027397,Bopreales,,0.0,1.0602739726027397,0.0,1.0602739726027397,100.0
BPA8D,2026-04-30,1.487671232876712,Bopreales,,0.0,1.487671232876712,0.0,1.487671232876712,100.0
BPA8D,2026-10-30,1.5041095890410958,Bopreales,,0.0,1.5041095890410958,0.0,1.5041095890410958,100.0
BPA8D,2027-04-30,1.495890410958904,Bopreales,,0.0,1.495890410958904,0.0,1.495890410958904,100.0
BPA8D,2027-11-01,1.5205479452054795,Bopreales,,0.0,1.520547945205479,0.0,1.5205479452054795,100.0
BPA8D,2028-05-01,1.495890410958904,Bopreales,,0.0,1.495890410958904,0.0,1.495890410958904,100.0
BPA8D,2028-10-31,101.5041095890411,Bopreales,,100.0,1.5041095890410958,100.0,1.5041095890410958,0.0
BPB7D,2024-10-31,4.10958904109589,Bopreales,,0.0,4.10958904109589,0.0,4.10958904109589,100.0
BPB7D,2025-04-30,2.47945205479452,Bopreales,,0.0,2.47945205479452,0.0,2.47945205479452,100.0
BPB7D,2025-10-31,2.52054794520548,Bopreales,,0.0,2.52054794520548,0.0,2.52054794520548,100.0
BPB7D,2026-04-30,2.47945205479452,Bopreales,,0.0,2.47945205479452,0.0,2.47945205479452,100.0
BPB7D,2026-11-02,2.547945205479452,Bopreales,,0.0,2.547945205479452,0.0,2.547945205479452,100.0
BPB7D,2027-04-30,52.45205479452055,Bopreales,,50.0,2.452054794520548,50.0,2.452054794520548,50.0
BPB7D,2027-11-01,51.26712328767123,Bopreales,,50.0,2.5342465753424657,50.0,1.2671232876712328,0.0
BPB8D,2025-10-31,1.0602739726027397,Bopreales,,0.0,1.0602739726027397,0.0,1.0602739726027397,100.0
BPB8D,2026-04-30,1.487671232876712,Bopreales,,0.0,1.487671232876712,0.0,1.487671232876712,100.0
BPB8D,2026-11-02,1.5287671232876712,Bopreales,,0.0,1.5287671232876712,0.0,1.5287671232876712,100.0
BPB8D,2027-04-30,1.4712328767123288,Bopreales,,0.0,1.4712328767123286,0.0,1.4712328767123288,100.0
BPB8D,2027-11-01,1.5205479452054795,Bopreales,,0.0,1.520547945205479,0.0,1.5205479452054795,100.0
BPB8D,2028-05-02,1.5041095890410958,Bopreales,,0.0,1.5041095890410958,0.0,1.5041095890410958,100.0
BPB8D,2028-10-31,101.4958904109589,Bopreales,,100.0,1.495890410958904,100.0,1.495890410958904,0.0
BPC7D,2024-10-31,4.097222222222222,Bopreales,,0.0,4.097222222222222,0.0,4.097222222222222,100.0
BPC7D,2025-04-30,2.5,Bopreales,,0.0,2.5,0.0,2.5,100.0
BPC7D,2025-10-30,2.5,Bopreales,,0.0,2.5,0.0,2.5,100.0
BPC7D,2026-04-30,2.5,Bopreales,,0.0,2.5,0.0,2.5,100.0
BPC7D,2026-10-30,2.5,Bopreales,,0.0,2.5,0.0,2.5,100.0
BPC7D,2027-04-30,52.5,Bopreales,,50.0,2.5,50.0,2.5,50.0
BPC7D,2027-11-01,51.25694444444444,Bopreales,,50.0,2.513888888888889,50.0,1.2569444444444444,0.0
D10Y7,2027-05-10,151368.38,Dollar Linked,,100.0,0.0,151368.38,0.0,0.0
D15E7,2027-01-15,151368.38,Dollar Linked,,100.0,0.0,151368.38,0.0,0.0
D30N6,2026-11-30,151368.38,Dollar Linked,,100.0,0.0,151368.38,0.0,0.0
D30O6,2026-10-30,151368.38,Dollar Linked,,100.0,0.0,151368.38,0.0,0.0
D30S6,2026-09-30,151368.38,Dollar Linked,,100.0,0.0,151368.38,0.0,0.0
D31M7,2027-03-31,151629.63999999998,Dollar Linked,,100.0,0.0,151629.63999999998,0.0,0.0
TZV27,2027-06-30,151629.63999999998,Dollar Linked,,100.0,0.0,151629.63999999998,0.0,0.0
TZV28,2028-06-30,151629.63999999998,Dollar Linked,,100.0,0.0,151629.63999999998,0.0,0.0
TZVD8,2028-12-15,151629.63999999998,Dollar Linked,,100.0,0.0,151629.63999999998,0.0,0.0
BPD7D,2024-10-31,4.10958904109589,Bopreales,,0.0,4.10958904109589,0.0,4.10958904109589,100.0
BPD7D,2025-04-30,2.47945205479452,Bopreales,,0.0,2.47945205479452,0.0,2.47945205479452,100.0
BPD7D,2025-10-31,2.52054794520548,Bopreales,,0.0,2.52054794520548,0.0,2.52054794520548,100.0
BPD7D,2026-04-30,2.47945205479452,Bopreales,,0.0,2.47945205479452,0.0,2.47945205479452,100.0
BPD7D,2026-11-02,2.547945205479452,Bopreales,,0.0,2.547945205479452,0.0,2.547945205479452,100.0
BPD7D,2027-04-30,52.45205479452055,Bopreales,,50.0,2.452054794520548,50.0,2.452054794520548,50.0
BPD7D,2027-11-01,51.26712328767123,Bopreales,,50.0,2.5342465753424657,50.0,1.2671232876712328,0.0
GD29D,2022-01-10,1.7527777777777778,Soberanos HD,,0.0,1.7527777777777778,0.0,1.7527777777777778,100.0
GD29D,2022-07-11,0.5027777777777778,Soberanos HD,,0.0,0.5027777777777778,0.0,0.5027777777777778,100.0
GD29D,2023-01-09,0.4944444444444444,Soberanos HD,,0.0,0.4944444444444444,0.0,0.4944444444444444,100.0
GD29D,2023-07-10,0.5027777777777778,Soberanos HD,,0.0,0.5027777777777778,0.0,0.5027777777777778,100.0
GD29D,2024-01-09,0.4972222222222222,Soberanos HD,,0.0,0.4972222222222222,0.0,0.4972222222222222,100.0
GD29D,2024-07-10,0.5027777777777778,Soberanos HD,,0.0,0.5027777777777778,0.0,0.5027777777777778,100.0
GD29D,2024-07-12,0.0055555555555555,Soberanos HD,,0.0,0.0055555555555555,0.0,0.0055555555555555,100.0
GD29D,2025-01-09,10.491666666666667,Soberanos HD,,10.0,0.4916666666666667,10.0,0.4916666666666668,90.0
GD29D,2025-07-10,10.4525,Soberanos HD,,10.0,0.5027777777777778,10.0,0.4525,80.0
GD29D,2026-01-09,10.397777777777778,Soberanos HD,,10.0,0.4972222222222222,10.0,0.3977777777777778,70.0
GD29D,2026-07-10,10.351944444444444,Soberanos HD,,10.0,0.5027777777777778,10.0,0.3519444444444444,60.0
GD29D,2027-01-11,10.301666666666666,Soberanos HD,,10.0,0.5027777777777778,10.0,0.3016666666666666,50.0
GD29D,2027-07-12,10.251388888888888,Soberanos HD,,10.0,0.5027777777777778,10.0,0.2513888888888889,40.0
GD29D,2028-01-10,10.197777777777778,Soberanos HD,,10.0,0.4944444444444444,10.0,0.1977777777777777,30.0
GD29D,2028-07-10,10.15,Soberanos HD,,10.0,0.5,10.0,0.15,20.0
GD29D,2029-01-09,10.099444444444444,Soberanos HD,,10.0,0.4972222222222222,10.0,0.0994444444444444,10.0
GD29D,2029-07-10,10.050277777777778,Soberanos HD,,10.0,0.5027777777777778,10.0,0.0502777777777777,0.0
GD30D,2021-07-09,0.1101388888888889,Soberanos HD,,0.0,0.1101388888888889,0.0,0.1101388888888889,100.0
GD30D,2022-01-09,0.25,Soberanos HD,,0.0,0.25,0.0,0.25,100.0
GD30D,2022-07-09,0.25,Soberanos HD,,0.0,0.25,0.0,0.25,100.0
GD30D,2023-01-09,0.25,Soberanos HD,,0.0,0.25,0.0,0.25,100.0
GD30D,2023-07-09,0.25,Soberanos HD,,0.0,0.25,0.0,0.25,100.0
GD30D,2024-01-09,0.375,Soberanos HD,,0.0,0.375,0.0,0.375,100.0
GD30D,2024-07-09,4.375,Soberanos HD,,4.0,0.375,4.0,0.375,96.0
GD30D,2025-01-09,8.36,Soberanos HD,,8.0,0.375,8.0,0.36,88.0
GD30D,2025-07-09,8.33,Soberanos HD,,8.0,0.375,8.0,0.3299999999999999,80.0
GD30D,2026-01-09,8.3,Soberanos HD,,8.0,0.375,8.0,0.3,72.0
GD30D,2026-07-09,8.27,Soberanos HD,,8.0,0.375,8.0,0.27,64.0
GD30D,2027-01-09,8.24,Soberanos HD,,8.0,0.375,8.0,0.24,56.0
GD30D,2027-07-09,8.21,Soberanos HD,,8.0,0.375,8.0,0.21,48.0
GD30D,2028-01-09,8.42,Soberanos HD,,8.0,0.8750000000000002,8.0,0.4200000000000001,40.0
GD30D,2028-07-09,8.35,Soberanos HD,,8.0,0.8750000000000002,8.0,0.3500000000000001,32.0
GD30D,2029-01-09,8.28,Soberanos HD,,8.0,0.8750000000000002,8.0,0.2800000000000001,24.0
GD30D,2029-07-09,8.21,Soberanos HD,,8.0,0.8750000000000002,8.0,0.21,16.0
GD30D,2030-01-09,8.14,Soberanos HD,,8.0,0.8750000000000002,8.0,0.14,8.0
GD30D,2030-07-09,8.07,Soberanos HD,,8.0,0.8750000000000002,8.0,0.07,0.0
GD35D,2021-07-12,0.1112222222222222,Soberanos HD,,0.0,0.1112222222222222,0.0,0.1112222222222222,100.0
GD35D,2022-01-10,0.5587222222222221,Soberanos HD,,0.0,0.5587222222222221,0.0,0.5587222222222221,100.0
GD35D,2022-07-11,0.5681388888888889,Soberanos HD,,0.0,0.5681388888888889,0.0,0.5681388888888889,100.0
GD35D,2023-01-09,0.7416666666666667,Soberanos HD,,0.0,0.7416666666666667,0.0,0.7416666666666667,100.0
GD35D,2023-07-10,0.7541666666666668,Soberanos HD,,0.0,0.7541666666666667,0.0,0.7541666666666668,100.0
GD35D,2024-01-09,1.8049166666666667,Soberanos HD,,0.0,1.8049166666666667,0.0,1.8049166666666667,100.0
GD35D,2024-07-10,1.8250833333333327,Soberanos HD,,0.0,1.8250833333333327,0.0,1.8250833333333327,100.0
GD35D,2025-01-09,2.053527777777778,Soberanos HD,,0.0,2.053527777777778,0.0,2.053527777777778,100.0
GD35D,2025-07-10,2.0764722222222227,Soberanos HD,,0.0,2.0764722222222227,0.0,2.0764722222222227,100.0
GD35D,2026-01-09,2.053527777777778,Soberanos HD,,0.0,2.053527777777778,0.0,2.053527777777778,100.0
GD35D,2026-07-10,2.0764722222222227,Soberanos HD,,0.0,2.0764722222222227,0.0,2.0764722222222227,100.0
GD35D,2027-01-11,2.0764722222222227,Soberanos HD,,0.0,2.0764722222222227,0.0,2.0764722222222227,100.0
GD35D,2027-07-12,2.0764722222222227,Soberanos HD,,0.0,2.0764722222222227,0.0,2.0764722222222227,100.0
GD35D,2028-01-10,2.348611111111111,Soberanos HD,,0.0,2.348611111111111,0.0,2.348611111111111,100.0
GD35D,2028-07-10,2.375,Soberanos HD,,0.0,2.375,0.0,2.375,100.0
GD35D,2029-01-09,2.486111111111111,Soberanos HD,,0.0,2.486111111111111,0.0,2.486111111111111,100.0
GD35D,2029-07-10,2.513888888888889,Soberanos HD,,0.0,2.513888888888889,0.0,2.513888888888889,100.0
GD35D,2030-01-09,2.486111111111111,Soberanos HD,,0.0,2.486111111111111,0.0,2.486111111111111,100.0
GD35D,2030-07-10,2.513888888888889,Soberanos HD,,0.0,2.513888888888889,0.0,2.513888888888889,100.0
GD35D,2031-01-09,12.48611111111111,Soberanos HD,,10.0,2.486111111111111,10.0,2.486111111111111,90.0
GD35D,2031-07-09,12.25,Soberanos HD,,10.0,2.5,10.0,2.25,80.0
GD35D,2032-01-09,12.0,Soberanos HD,,10.0,2.5,10.0,2.0,70.0
GD35D,2032-07-09,11.75,Soberanos HD,,10.0,2.5,10.0,1.75,60.0
GD35D,2033-01-10,11.508333333333333,Soberanos HD,,10.0,2.513888888888889,10.0,1.5083333333333335,50.0
GD35D,2033-07-11,11.256944444444445,Soberanos HD,,10.0,2.513888888888889,10.0,1.2569444444444444,40.0
GD35D,2034-01-09,10.988888888888887,Soberanos HD,,10.0,2.472222222222222,10.0,0.9888888888888888,30.0
GD35D,2034-07-10,10.754166666666666,Soberanos HD,,10.0,2.513888888888889,10.0,0.7541666666666668,20.0
GD35D,2035-01-09,10.497222222222222,Soberanos HD,,10.0,2.486111111111111,10.0,0.4972222222222222,10.0
GD35D,2035-07-09,10.25,Soberanos HD,,10.0,2.5,10.0,0.25,0.0
GD38D,2021-07-12,0.1112222222222222,Soberanos HD,,0.0,0.1112222222222222,0.0,0.1112222222222222,100.0
GD38D,2022-01-10,0.9888888888888888,Soberanos HD,,0.0,0.9888888888888888,0.0,0.9888888888888888,100.0
GD38D,2022-07-11,1.0055555555555555,Soberanos HD,,0.0,1.0055555555555555,0.0,1.0055555555555555,100.0
GD38D,2023-01-09,1.918444444444444,Soberanos HD,,0.0,1.918444444444444,0.0,1.918444444444444,100.0
GD38D,2023-07-10,1.9507777777777773,Soberanos HD,,0.0,1.9507777777777773,0.0,1.9507777777777773,100.0
GD38D,2024-01-09,2.1131944444444444,Soberanos HD,,0.0,2.1131944444444444,0.0,2.1131944444444444,100.0
GD38D,2024-07-10,2.136805555555556,Soberanos HD,,0.0,2.136805555555556,0.0,2.136805555555556,100.0
GD38D,2025-01-09,2.486111111111111,Soberanos HD,,0.0,2.486111111111111,0.0,2.486111111111111,100.0
GD38D,2025-07-10,2.513888888888889,Soberanos HD,,0.0,2.513888888888889,0.0,2.513888888888889,100.0
GD38D,2026-01-09,2.486111111111111,Soberanos HD,,0.0,2.486111111111111,0.0,2.486111111111111,100.0
GD38D,2026-07-10,2.513888888888889,Soberanos HD,,0.0,2.513888888888889,0.0,2.513888888888889,100.0
